DPTO_CCDGO,MPIO_CCDGO,CPOB_CNMBR,CPOB_NANO,CPOB_CSMBL,latitude,longitude,DPNP,DPNP_Dbl,Desplazado,Refugiados,IDPs,TotalImpct
23.000000,1.000000,MONTERÍA,2010.000000,5.000000,8.746422583,-75.87663465,23001.000000,23001.000000,14282.000000,89511.000000,19567.000000,123360.000000
23.000000,162.000000,CERETÉ,2006.000000,5.000000,8.886661553,-75.79188186,23162.000000,23162.000000,1369.000000,7471.000000,51.000000,8891.000000
23.000000,417.000000,SANTA CRUZ DE LORICA,2012.000000,5.000000,9.2403681,-75.81688954,23417.000000,23417.000000,4073.000000,4022.000000,127.000000,8222.000000
23.000000,555.000000,PLANETA RICA,2006.000000,5.000000,8.409121495,-75.58409656,23555.000000,23555.000000,6754.000000,10144.000000,1288.000000,18186.000000
23.000000,660.000000,SAHAGÚN,2006.000000,5.000000,8.94364755,-75.44521983,23660.000000,23660.000000,1883.000000,4796.000000,150.000000,6829.000000
23.000000,574.000000,PUERTO ESCONDIDO,2011.000000,5.000000,9.003544114,-76.26158985,23574.000000,23574.000000,2334.000000,2525.000000,57.000000,4916.000000
23.000000,570.000000,PUEBLO NUEVO,2011.000000,5.000000,8.502655644,-75.50817755,23570.000000,23570.000000,3379.000000,2126.000000,1553.000000,7058.000000
23.000000,580.000000,PUERTO LIBERTADOR,2011.000000,5.000000,7.889279214,-75.67202229,23580.000000,23580.000000,17947.000000,7023.000000,24977.000000,49947.000000
23.000000,586.000000,PURÍSIMA DE LA CONCEPCIÓN,2011.000000,5.000000,9.238103418,-75.72262112,23586.000000,23586.000000,354.000000,864.000000,12.000000,1230.000000
23.000000,300.000000,COTORRA,2011.000000,5.000000,9.038770243,-75.7904763,23300.000000,23300.000000,271.000000,1840.000000,12.000000,2123.000000
23.000000,350.000000,LA APARTADA Y LA FRONTERA,2011.000000,5.000000,8.044359313,-75.3338153,23350.000000,23350.000000,1878.000000,3477.000000,346.000000,5701.000000
23.000000,79.000000,BUENAVISTA,2011.000000,5.000000,8.223053311,-75.48298611,23079.000000,23079.000000,3370.000000,1957.000000,433.000000,5760.000000
23.000000,670.000000,SAN ANDRÉS DE SOTAVENTO,2011.000000,5.000000,9.14522008,-75.50869797,23670.000000,23670.000000,3554.000000,2395.000000,83.000000,6032.000000
23.000000,90.000000,CANALETE URBANO,2011.000000,5.000000,8.787600917,-76.24075326,23090.000000,23090.000000,6097.000000,1977.000000,616.000000,8690.000000
23.000000,672.000000,SAN ANTERO,2011.000000,5.000000,9.370932545,-75.76220197,23672.000000,23672.000000,1158.000000,729.000000,28.000000,1915.000000
23.000000,675.000000,SAN BERNARDO DEL VIENTO,2011.000000,5.000000,9.353877993,-75.95404449,23675.000000,23675.000000,3384.000000,1654.000000,76.000000,5114.000000
23.000000,168.000000,CHIMÁ,2011.000000,5.000000,9.149432631,-75.62788036,23168.000000,23168.000000,449.000000,400.000000,59.000000,908.000000
23.000000,419.000000,LOS CÓRDOBAS,2011.000000,5.000000,8.895108781,-76.35470999,23419.000000,23419.000000,2966.000000,4064.000000,211.000000,7241.000000
23.000000,466.000000,MONTELÍBANO,2011.000000,5.000000,7.977922227,-75.4184836,23466.000000,23466.000000,21646.000000,14794.000000,20362.000000,56802.000000
23.000000,678.000000,SAN CARLOS,2011.000000,5.000000,8.799219106,-75.69902876,23678.000000,23678.000000,880.000000,1724.000000,176.000000,2780.000000
23.000000,682.000000,SAN JOSÉ DE URÉ,2011.000000,5.000000,7.786983639,-75.53485499,23682.000000,23682.000000,1696.000000,1574.000000,3525.000000,6795.000000
23.000000,182.000000,CHINÚ,2011.000000,5.000000,9.106070218,-75.40063825,23182.000000,23182.000000,1417.000000,2003.000000,500.000000,3920.000000
23.000000,500.000000,MOÑITOS,2011.000000,5.000000,9.246382083,-76.12968073,23500.000000,23500.000000,2797.000000,2442.000000,326.000000,5565.000000
23.000000,686.000000,SAN PELAYO,2011.000000,5.000000,8.956667287,-75.8352684,23686.000000,23686.000000,1366.000000,4364.000000,755.000000,6485.000000
23.000000,807.000000,TIERRALTA,2011.000000,5.000000,8.172246548,-76.06231663,23807.000000,23807.000000,70061.000000,7034.000000,35171.000000,112266.000000
23.000000,815.000000,TUCHÍN,2011.000000,5.000000,9.186539188,-75.55514696,23815.000000,23815.000000,571.000000,883.000000,63.000000,1517.000000
23.000000,464.000000,MOMIL,2011.000000,5.000000,9.240021569,-75.67667298,23464.000000,23464.000000,619.000000,774.000000,20.000000,1413.000000
23.000000,855.000000,VALENCIA,2011.000000,5.000000,8.257266174,-76.14990901,23855.000000,23855.000000,19769.000000,8925.000000,15405.000000,44099.000000
23.000000,68.000000,AYAPEL,2011.000000,5.000000,8.311131961,-75.14701164,23068.000000,23068.000000,6485.000000,3160.000000,1383.000000,11028.000000
23.000000,189.000000,CIÉNAGA DE ORO,2011.000000,5.000000,8.878176595,-75.62210934,23189.000000,23189.000000,1158.000000,1797.000000,33.000000,2988.000000
25.000000,175.000000,CHÍA,2012.000000,5.000000,4.865497867,-74.04957621,25175.000000,25175.000000,96.000000,2892.000000,5.000000,2993.000000
25.000000,269.000000,FACATATIVÁ,2012.000000,5.000000,4.812242014,-74.35101469,25269.000000,25269.000000,283.000000,6271.000000,63.000000,6617.000000
25.000000,290.000000,FUSAGASUGÁ,2008.000000,5.000000,4.337748141,-74.36636797,25290.000000,25290.000000,1773.000000,10270.000000,402.000000,12445.000000
25.000000,430.000000,MADRID,2012.000000,5.000000,4.732845204,-74.26675545,25430.000000,25430.000000,85.000000,2517.000000,10.000000,2612.000000
25.000000,473.000000,MOSQUERA,2012.000000,5.000000,4.712428535,-74.22764306,25473.000000,25473.000000,110.000000,2857.000000,1.000000,2968.000000
25.000000,754.000000,SOACHA,2008.000000,5.000000,4.576528855,-74.2155111,25754.000000,25754.000000,2702.000000,55044.000000,607.000000,58353.000000
25.000000,805.000000,TIBACUY,2011.000000,5.000000,4.347746148,-74.45272832,25805.000000,25805.000000,1321.000000,310.000000,100.000000,1731.000000
25.000000,740.000000,SIBATÉ,2011.000000,5.000000,4.487871343,-74.25874939,25740.000000,25740.000000,243.000000,1163.000000,12.000000,1418.000000
25.000000,823.000000,TOPAIPÍ,2011.000000,5.000000,5.335817874,-74.30187572,25823.000000,25823.000000,2246.000000,176.000000,658.000000,3080.000000
25.000000,839.000000,UBALÁ,2011.000000,5.000000,4.748177194,-73.53230677,25839.000000,25839.000000,830.000000,129.000000,56.000000,1015.000000
25.000000,815.000000,TOCAIMA,2011.000000,5.000000,4.46051851,-74.63707981,25815.000000,25815.000000,604.000000,281.000000,17.000000,902.000000
25.000000,843.000000,VILLA DE SAN DIEGO DE UBATÉ,2011.000000,5.000000,5.307474366,-73.81445298,25843.000000,25843.000000,88.000000,892.000000,4.000000,984.000000
25.000000,845.000000,UNE,2011.000000,5.000000,4.402603758,-74.02520707,25845.000000,25845.000000,267.000000,131.000000,126.000000,524.000000
25.000000,862.000000,VERGARA,2011.000000,5.000000,5.11812063,-74.34546781,25862.000000,25862.000000,888.000000,325.000000,122.000000,1335.000000
25.000000,867.000000,VIANÍ,2011.000000,5.000000,4.87524411,-74.56148735,25867.000000,25867.000000,579.000000,92.000000,13.000000,684.000000
25.000000,851.000000,ÚTICA,2011.000000,5.000000,5.189008401,-74.48305712,25851.000000,25851.000000,545.000000,572.000000,115.000000,1232.000000
25.000000,875.000000,VILLETA,2011.000000,5.000000,5.00942833,-74.47289332,25875.000000,25875.000000,1003.000000,645.000000,59.000000,1707.000000
25.000000,871.000000,VILLAGÓMEZ,2011.000000,5.000000,5.27318304,-74.19516465,25871.000000,25871.000000,423.000000,36.000000,89.000000,548.000000
25.000000,873.000000,VILLAPINZÓN,2011.000000,5.000000,5.21481263,-73.5968136,25873.000000,25873.000000,242.000000,57.000000,476.000000,775.000000
25.000000,878.000000,VIOTÁ,2011.000000,5.000000,4.440501767,-74.52295638,25878.000000,25878.000000,6623.000000,982.000000,5128.000000,12733.000000
25.000000,885.000000,YACOPÍ,2011.000000,5.000000,5.459539929,-74.33842664,25885.000000,25885.000000,5023.000000,645.000000,657.000000,6325.000000
25.000000,777.000000,SUPATÁ,2011.000000,5.000000,5.06181224,-74.23583581,25777.000000,25777.000000,96.000000,36.000000,5.000000,137.000000
25.000000,19.000000,ALBÁN,2011.000000,5.000000,4.877954801,-74.43830055,25019.000000,25019.000000,591.000000,307.000000,112.000000,1010.000000
25.000000,53.000000,ARBELÁEZ,2011.000000,5.000000,4.272628625,-74.41472661,25053.000000,25053.000000,914.000000,444.000000,111.000000,1469.000000
25.000000,99.000000,BOJACÁ,2011.000000,5.000000,4.741486257,-74.34756312,25099.000000,25099.000000,67.000000,226.000000,5.000000,298.000000
25.000000,120.000000,CABRERA,2011.000000,5.000000,3.984828481,-74.48428376,25120.000000,25120.000000,1869.000000,453.000000,59.000000,2381.000000
25.000000,123.000000,CACHIPAY,2011.000000,5.000000,4.730928907,-74.43595266,25123.000000,25123.000000,184.000000,323.000000,4.000000,511.000000
25.000000,126.000000,CAJICÁ,2011.000000,5.000000,4.920280962,-74.02312705,25126.000000,25126.000000,79.000000,1117.000000,20.000000,1216.000000
25.000000,148.000000,CAPARRAPÍ,2011.000000,5.000000,5.348139073,-74.49096772,25148.000000,25148.000000,4832.000000,781.000000,1224.000000,6837.000000
25.000000,40.000000,ANOLAIMA,2011.000000,5.000000,4.761661168,-74.46378065,25040.000000,25040.000000,459.000000,425.000000,16.000000,900.000000
25.000000,151.000000,CÁQUEZA,2011.000000,5.000000,4.403665469,-73.94657392,25151.000000,25151.000000,255.000000,290.000000,13.000000,558.000000
25.000000,95.000000,BITUIMA,2011.000000,5.000000,4.872035678,-74.53969702,25095.000000,25095.000000,302.000000,38.000000,2.000000,342.000000
25.000000,178.000000,CHIPAQUE,2011.000000,5.000000,4.442530707,-74.04459817,25178.000000,25178.000000,205.000000,117.000000,15.000000,337.000000
25.000000,181.000000,CHOACHÍ,2011.000000,5.000000,4.528355877,-73.92267491,25181.000000,25181.000000,77.000000,186.000000,5.000000,268.000000
25.000000,245.000000,EL COLEGIO,2011.000000,5.000000,4.579145662,-74.44262855,25245.000000,25245.000000,1074.000000,997.000000,27.000000,2098.000000
25.000000,260.000000,EL ROSAL,2011.000000,5.000000,4.852394554,-74.26192318,25260.000000,25260.000000,37.000000,1051.000000,3.000000,1091.000000
25.000000,168.000000,CHAGUANÍ,2011.000000,5.000000,4.948747105,-74.59381785,25168.000000,25168.000000,1095.000000,112.000000,256.000000,1463.000000
25.000000,320.000000,GUADUAS,2011.000000,5.000000,5.072489994,-74.60341455,25320.000000,25320.000000,1602.000000,1436.000000,322.000000,3360.000000
25.000000,258.000000,EL PEÑÓN,2011.000000,5.000000,5.248791406,-74.29033316,25258.000000,25258.000000,1919.000000,112.000000,831.000000,2862.000000
25.000000,386.000000,LA MESA,2011.000000,5.000000,4.631284917,-74.46126049,25386.000000,25386.000000,785.000000,1280.000000,23.000000,2088.000000
25.000000,279.000000,FÓMEQUE,2011.000000,5.000000,4.485726172,-73.89290963,25279.000000,25279.000000,201.000000,145.000000,5.000000,351.000000
25.000000,295.000000,GACHANCIPÁ,2011.000000,5.000000,4.991050375,-73.87291756,25295.000000,25295.000000,3.000000,424.000000,10.000000,437.000000
25.000000,297.000000,GACHETÁ,2011.000000,5.000000,4.816221944,-73.63623753,25297.000000,25297.000000,423.000000,173.000000,32.000000,628.000000
25.000000,299.000000,GAMA,2011.000000,5.000000,4.762583118,-73.610785,25299.000000,25299.000000,156.000000,15.000000,8.000000,179.000000
25.000000,312.000000,GRANADA,2011.000000,5.000000,4.519640687,-74.35074946,25312.000000,25312.000000,129.000000,424.000000,16.000000,569.000000
25.000000,317.000000,GUACHETÁ,2011.000000,5.000000,5.38359009,-73.68689612,25317.000000,25317.000000,63.000000,989.000000,3.000000,1055.000000
25.000000,322.000000,GUASCA,2011.000000,5.000000,4.867280661,-73.87740227,25322.000000,25322.000000,68.000000,553.000000,10.000000,631.000000
25.000000,324.000000,GUATAQUÍ,2011.000000,5.000000,4.518104158,-74.79032746,25324.000000,25324.000000,117.000000,43.000000,4.000000,164.000000
25.000000,293.000000,GACHALÁ,2011.000000,5.000000,4.692981914,-73.52051545,25293.000000,25293.000000,483.000000,75.000000,90.000000,648.000000
25.000000,335.000000,GUAYABETAL,2011.000000,5.000000,4.217069459,-73.81703255,25335.000000,25335.000000,688.000000,273.000000,268.000000,1229.000000
25.000000,339.000000,GUTIÉRREZ,2011.000000,5.000000,4.255452897,-74.00314027,25339.000000,25339.000000,560.000000,15.000000,92.000000,667.000000
25.000000,368.000000,JERUSALÉN,2011.000000,5.000000,4.562437847,-74.69466011,25368.000000,25368.000000,378.000000,14.000000,18.000000,410.000000
25.000000,372.000000,JUNÍN,2011.000000,5.000000,4.790628958,-73.66287149,25372.000000,25372.000000,338.000000,35.000000,11.000000,384.000000
25.000000,377.000000,LA CALERA,2011.000000,5.000000,4.720144009,-73.97012389,25377.000000,25377.000000,123.000000,366.000000,3.000000,492.000000
25.000000,328.000000,GUAYABAL DE SÍQUIMA,2011.000000,5.000000,4.877941372,-74.46734836,25328.000000,25328.000000,723.000000,199.000000,71.000000,993.000000
25.000000,394.000000,LA PALMA,2011.000000,5.000000,5.358965225,-74.39091128,25394.000000,25394.000000,12638.000000,471.000000,2942.000000,16051.000000
25.000000,398.000000,LA PEÑA,2011.000000,5.000000,5.198874378,-74.39407654,25398.000000,25398.000000,1285.000000,165.000000,179.000000,1629.000000
25.000000,426.000000,MACHETÁ,2011.000000,5.000000,5.080263336,-73.60828773,25426.000000,25426.000000,182.000000,43.000000,4.000000,229.000000
25.000000,438.000000,MEDINA,2011.000000,5.000000,4.508017713,-73.35013054,25438.000000,25438.000000,3659.000000,1029.000000,1738.000000,6426.000000
25.000000,513.000000,PACHO,2011.000000,5.000000,5.136015547,-74.15522936,25513.000000,25513.000000,1099.000000,1499.000000,98.000000,2696.000000
25.000000,518.000000,PAIME,2011.000000,5.000000,5.370820318,-74.15280462,25518.000000,25518.000000,963.000000,104.000000,35.000000,1102.000000
25.000000,743.000000,SILVANIA,2011.000000,5.000000,4.381539981,-74.40579382,25743.000000,25743.000000,2819.000000,1444.000000,558.000000,4821.000000
25.000000,488.000000,NILO,2011.000000,5.000000,4.30676498,-74.62025384,25488.000000,25488.000000,66.000000,333.000000,8.000000,407.000000
25.000000,489.000000,NIMAIMA,2011.000000,5.000000,5.125570665,-74.38661241,25489.000000,25489.000000,302.000000,84.000000,60.000000,446.000000
25.000000,506.000000,VENECIA,2011.000000,5.000000,4.089166393,-74.47771953,25506.000000,25506.000000,989.000000,494.000000,34.000000,1517.000000
25.000000,524.000000,PANDI,2011.000000,5.000000,4.191231526,-74.48673446,25524.000000,25524.000000,1417.000000,265.000000,41.000000,1723.000000
25.000000,530.000000,PARATEBUENO,2011.000000,5.000000,4.375026288,-73.21286386,25530.000000,25530.000000,1137.000000,895.000000,143.000000,2175.000000
25.000000,649.000000,SAN BERNARDO,2011.000000,5.000000,4.179442102,-74.42298616,25649.000000,25649.000000,656.000000,197.000000,12.000000,865.000000
25.000000,653.000000,PUEBLO NUEVO,2011.000000,5.000000,5.333248772,-74.02321518,25653.000000,25653.000000,281.000000,37.000000,3.000000,321.000000
25.000000,580.000000,PULÍ,2011.000000,5.000000,4.681879704,-74.71422328,25580.000000,25580.000000,1410.000000,122.000000,46.000000,1578.000000
25.000000,592.000000,QUEBRADANEGRA,2011.000000,5.000000,5.118234028,-74.47991574,25592.000000,25592.000000,594.000000,71.000000,267.000000,932.000000
25.000000,594.000000,QUETAME,2011.000000,5.000000,4.329845695,-73.86293527,25594.000000,25594.000000,181.000000,72.000000,6.000000,259.000000
25.000000,535.000000,PASCA,2011.000000,5.000000,4.310272836,-74.304976,25535.000000,25535.000000,919.000000,245.000000,16.000000,1180.000000
25.000000,645.000000,SAN ANTONIO DEL TEQUENDAMA,2011.000000,5.000000,4.616074117,-74.35181631,25645.000000,25645.000000,216.000000,329.000000,12.000000,557.000000
25.000000,662.000000,SAN JUAN DE RIOSECO,2011.000000,5.000000,4.847253153,-74.62165591,25662.000000,25662.000000,2464.000000,426.000000,260.000000,3150.000000
25.000000,718.000000,SASAIMA,2011.000000,5.000000,4.962113974,-74.43294791,25718.000000,25718.000000,650.000000,634.000000,26.000000,1310.000000
25.000000,596.000000,QUIPILE,2011.000000,5.000000,4.74473436,-74.53345106,25596.000000,25596.000000,1785.000000,215.000000,38.000000,2038.000000
25.000000,599.000000,APULO,2011.000000,5.000000,4.52046733,-74.59377425,25599.000000,25599.000000,379.000000,392.000000,31.000000,802.000000
25.000000,35.000000,ANAPOIMA,2011.000000,5.000000,4.56299759,-74.53066921,25035.000000,25035.000000,290.000000,723.000000,10.000000,1023.000000
25.000000,86.000000,BELTRÁN,2011.000000,5.000000,4.8026877,-74.74123512,25086.000000,25086.000000,430.000000,133.000000,83.000000,646.000000
25.000000,572.000000,PUERTO SALGAR,2012.000000,5.000000,5.464979236,-74.65271812,25572.000000,25572.000000,576.000000,1526.000000,5.000000,2107.000000
27.000000,150.000000,CURBARADÓ,2011.000000,5.000000,7.157413024,-76.97187683,27150.000000,27150.000000,10911.000000,288.000000,4515.000000,15714.000000
27.000000,250.000000,SANTA GENOVEVA DE DOCORDÓ,2011.000000,5.000000,4.25519589,-77.36385534,27250.000000,27250.000000,8276.000000,92.000000,1362.000000,9730.000000
27.000000,810.000000,ÁNIMAS,2011.000000,5.000000,5.281323713,-76.62934857,27810.000000,27810.000000,348.000000,786.000000,25.000000,1159.000000
27.000000,450.000000,ANDAGOYA,2011.000000,5.000000,5.096608969,-76.69553012,27450.000000,27450.000000,4718.000000,651.000000,2234.000000,7603.000000
27.000000,25.000000,PIE DE PATO,2011.000000,5.000000,5.516136848,-76.97463695,27025.000000,27025.000000,12542.000000,82.000000,11046.000000,23670.000000
27.000000,50.000000,YUTO,2011.000000,5.000000,5.530826086,-76.63606821,27050.000000,27050.000000,2649.000000,281.000000,197.000000,3127.000000
27.000000,73.000000,BAGADÓ,2011.000000,5.000000,5.411715421,-76.41596027,27073.000000,27073.000000,8975.000000,401.000000,5633.000000,15009.000000
27.000000,75.000000,CIUDAD MÚTIS,2011.000000,5.000000,6.224470385,-77.4037731,27075.000000,27075.000000,994.000000,3071.000000,2349.000000,6414.000000
27.000000,491.000000,NÓVITA,2011.000000,5.000000,4.956094527,-76.60706945,27491.000000,27491.000000,4225.000000,99.000000,539.000000,4863.000000
27.000000,77.000000,PIZARRO,2011.000000,5.000000,4.953515249,-77.36599158,27077.000000,27077.000000,5498.000000,1858.000000,7992.000000,15348.000000
27.000000,99.000000,BELLAVISTA,2011.000000,5.000000,6.569003871,-76.89508943,27099.000000,27099.000000,29625.000000,261.000000,9562.000000,39448.000000
27.000000,580.000000,SANTA RITA,2011.000000,5.000000,5.185466721,-76.47233806,27580.000000,27580.000000,1514.000000,110.000000,669.000000,2293.000000
27.000000,600.000000,PAIMADÓ,2011.000000,5.000000,5.483440681,-76.73924427,27600.000000,27600.000000,2154.000000,112.000000,1452.000000,3718.000000
27.000000,615.000000,RIOSUCIO,2011.000000,5.000000,7.433382754,-77.11110984,27615.000000,27615.000000,74710.000000,1387.000000,20369.000000,96466.000000
27.000000,745.000000,SIPÍ,2011.000000,5.000000,4.65307841,-76.64423947,27745.000000,27745.000000,3029.000000,61.000000,1568.000000,4658.000000
27.000000,135.000000,MANAGRÚ,2011.000000,5.000000,5.335386671,-76.72722006,27135.000000,27135.000000,920.000000,528.000000,244.000000,1692.000000
27.000000,160.000000,CÉRTEGUI,2011.000000,5.000000,5.372250468,-76.61139204,27160.000000,27160.000000,215.000000,172.000000,125.000000,512.000000
27.000000,660.000000,SAN JOSÉ DEL PALMAR,2011.000000,5.000000,4.894671238,-76.23566964,27660.000000,27660.000000,7254.000000,512.000000,635.000000,8401.000000
27.000000,787.000000,TADÓ,2011.000000,5.000000,5.265425993,-76.55477631,27787.000000,27787.000000,6780.000000,877.000000,5830.000000,13487.000000
27.000000,800.000000,UNGUÍA,2011.000000,5.000000,8.043632715,-77.09322948,27800.000000,27800.000000,10828.000000,2610.000000,8003.000000,21441.000000
27.000000,205.000000,CONDOTO,2011.000000,5.000000,5.092954422,-76.6493475,27205.000000,27205.000000,3016.000000,1865.000000,2564.000000,7445.000000
27.000000,245.000000,EL CARMEN DE ATRATO,2011.000000,5.000000,5.898551774,-76.1424983,27245.000000,27245.000000,4522.000000,492.000000,5061.000000,10075.000000
27.000000,361.000000,ISTMINA,2011.000000,5.000000,5.153351003,-76.68600154,27361.000000,27361.000000,10924.000000,8818.000000,5390.000000,25132.000000
27.000000,1.000000,SAN FRANCISCO DE QUIBDO,2011.000000,5.000000,5.692349465,-76.65112463,27001.000000,27001.000000,19183.000000,70189.000000,22434.000000,111806.000000
27.000000,6.000000,ACANDÍ,2011.000000,5.000000,8.510949896,-77.27861806,27006.000000,27006.000000,6063.000000,2533.000000,9587.000000,18183.000000
27.000000,372.000000,JURADÓ,2011.000000,5.000000,7.106039595,-77.7646171,27372.000000,27372.000000,3798.000000,246.000000,1426.000000,5470.000000
27.000000,413.000000,LLORÓ,2011.000000,5.000000,5.499961862,-76.54252474,27413.000000,27413.000000,4212.000000,280.000000,3560.000000,8052.000000
27.000000,425.000000,BETÉ,2011.000000,5.000000,5.994026128,-76.78086161,27425.000000,27425.000000,9413.000000,275.000000,1028.000000,10716.000000
27.000000,430.000000,PUERTO MELUK,2011.000000,5.000000,5.050931657,-77.05237614,27430.000000,27430.000000,5310.000000,625.000000,2679.000000,8614.000000
27.000000,495.000000,NUQUÍ,2011.000000,5.000000,5.708618523,-77.26655367,27495.000000,27495.000000,1860.000000,709.000000,1291.000000,3860.000000
41.000000,551.000000,PITALITO,2006.000000,5.000000,1.85305559,-76.04926342,41551.000000,41551.000000,8053.000000,29612.000000,607.000000,38272.000000
41.000000,1.000000,NEIVA,2011.000000,5.000000,2.935545592,-75.27794587,41001.000000,41001.000000,8289.000000,61885.000000,5880.000000,76054.000000
41.000000,16.000000,AIPE,2011.000000,5.000000,3.222344672,-75.24004108,41016.000000,41016.000000,2514.000000,1370.000000,370.000000,4254.000000
41.000000,6.000000,ACEVEDO,2011.000000,5.000000,1.805529865,-75.88843536,41006.000000,41006.000000,6607.000000,3677.000000,66.000000,10350.000000
41.000000,132.000000,CAMPOALEGRE,2011.000000,5.000000,2.684180352,-75.32603525,41132.000000,41132.000000,3008.000000,4209.000000,280.000000,7497.000000
41.000000,298.000000,GARZÓN,2011.000000,5.000000,2.195652802,-75.62673823,41298.000000,41298.000000,6176.000000,11020.000000,766.000000,17962.000000
41.000000,396.000000,LA PLATA,2011.000000,5.000000,2.389327718,-75.89111222,41396.000000,41396.000000,5471.000000,4500.000000,468.000000,10439.000000
41.000000,660.000000,SALADOBLANCO,2011.000000,5.000000,1.992595388,-76.04621413,41660.000000,41660.000000,1567.000000,1663.000000,28.000000,3258.000000
41.000000,668.000000,SAN AGUSTÍN,2011.000000,5.000000,1.881472149,-76.27081355,41668.000000,41668.000000,4633.000000,2560.000000,518.000000,7711.000000
41.000000,20.000000,ALGECIRAS,2011.000000,5.000000,2.522555905,-75.31569465,41020.000000,41020.000000,14786.000000,956.000000,269.000000,16011.000000
41.000000,26.000000,ALTAMIRA,2011.000000,5.000000,2.063408906,-75.78865559,41026.000000,41026.000000,248.000000,447.000000,9.000000,704.000000
41.000000,676.000000,SANTA MARÍA,2011.000000,5.000000,2.939026358,-75.58668683,41676.000000,41676.000000,2337.000000,958.000000,61.000000,3356.000000
41.000000,78.000000,BARAYA,2011.000000,5.000000,3.153273692,-75.05429067,41078.000000,41078.000000,4426.000000,1053.000000,1131.000000,6610.000000
41.000000,206.000000,COLOMBIA,2011.000000,5.000000,3.376524821,-74.80289516,41206.000000,41206.000000,7111.000000,149.000000,3060.000000,10320.000000
41.000000,306.000000,GIGANTE,2011.000000,5.000000,2.387831335,-75.54572948,41306.000000,41306.000000,5021.000000,2972.000000,597.000000,8590.000000
41.000000,319.000000,GUADALUPE,2011.000000,5.000000,2.02475223,-75.75750939,41319.000000,41319.000000,1960.000000,2420.000000,137.000000,4517.000000
41.000000,349.000000,HOBO,2011.000000,5.000000,2.582394624,-75.45024705,41349.000000,41349.000000,993.000000,684.000000,68.000000,1745.000000
41.000000,357.000000,ÍQUIRA,2011.000000,5.000000,2.650001345,-75.63504192,41357.000000,41357.000000,2838.000000,605.000000,510.000000,3953.000000
41.000000,359.000000,SAN JOSÉ DE ISNOS,2011.000000,5.000000,1.930355777,-76.21454183,41359.000000,41359.000000,4365.000000,2312.000000,1200.000000,7877.000000
41.000000,378.000000,LA ARGENTINA,2011.000000,5.000000,2.198371927,-75.97919676,41378.000000,41378.000000,1685.000000,1635.000000,180.000000,3500.000000
41.000000,518.000000,PAICOL,2011.000000,5.000000,2.449614362,-75.77509768,41518.000000,41518.000000,133.000000,365.000000,3.000000,501.000000
41.000000,524.000000,PALERMO,2011.000000,5.000000,2.887341291,-75.43403314,41524.000000,41524.000000,1615.000000,2355.000000,218.000000,4188.000000
41.000000,770.000000,SUAZA,2011.000000,5.000000,1.976934415,-75.79465715,41770.000000,41770.000000,2038.000000,3742.000000,44.000000,5824.000000
41.000000,483.000000,NÁTAGA,2011.000000,5.000000,2.545781934,-75.8090373,41483.000000,41483.000000,1353.000000,229.000000,57.000000,1639.000000
41.000000,503.000000,OPORAPA,2011.000000,5.000000,2.025555761,-75.99524613,41503.000000,41503.000000,1435.000000,1055.000000,27.000000,2517.000000
41.000000,791.000000,TARQUI,2011.000000,5.000000,2.111456151,-75.8243982,41791.000000,41791.000000,1123.000000,1677.000000,1161.000000,3961.000000
41.000000,548.000000,PITAL,2011.000000,5.000000,2.266981389,-75.80483705,41548.000000,41548.000000,656.000000,1000.000000,40.000000,1696.000000
41.000000,615.000000,RIVERA,2011.000000,5.000000,2.777896833,-75.25485877,41615.000000,41615.000000,1412.000000,2191.000000,84.000000,3687.000000
41.000000,797.000000,TESALIA,2011.000000,5.000000,2.485911202,-75.72744344,41797.000000,41797.000000,762.000000,1110.000000,75.000000,1947.000000
41.000000,799.000000,TELLO,2011.000000,5.000000,3.06742823,-75.1392351,41799.000000,41799.000000,4447.000000,541.000000,321.000000,5309.000000
41.000000,801.000000,TERUEL,2011.000000,5.000000,2.741255461,-75.56772868,41801.000000,41801.000000,839.000000,591.000000,61.000000,1491.000000
41.000000,807.000000,TIMANÁ,2011.000000,5.000000,1.974300102,-75.93234858,41807.000000,41807.000000,1338.000000,1882.000000,13.000000,3233.000000
41.000000,885.000000,YAGUARÁ,2011.000000,5.000000,2.664796688,-75.51829617,41885.000000,41885.000000,174.000000,568.000000,1.000000,743.000000
41.000000,872.000000,VILLAVIEJA,2011.000000,5.000000,3.219240547,-75.21814439,41872.000000,41872.000000,827.000000,310.000000,125.000000,1262.000000
44.000000,430.000000,MAICAO,2012.000000,5.000000,11.37836187,-72.2415514,44430.000000,44430.000000,9495.000000,11363.000000,1988.000000,22846.000000
44.000000,35.000000,ALBANIA,2011.000000,5.000000,11.16271115,-72.58875564,44035.000000,44035.000000,1021.000000,2772.000000,589.000000,4382.000000
44.000000,1.000000,RIOHACHA,2011.000000,5.000000,11.52912543,-72.91227125,44001.000000,44001.000000,12215.000000,39130.000000,24906.000000,76251.000000
44.000000,78.000000,BARRANCAS,2011.000000,5.000000,10.95456068,-72.7961729,44078.000000,44078.000000,2221.000000,2451.000000,3266.000000,7938.000000
44.000000,90.000000,DIBULLA,2011.000000,5.000000,11.27125412,-73.30723669,44090.000000,44090.000000,20256.000000,7262.000000,7602.000000,35120.000000
