Origin_ID;Origin_NAME;Origin_LAT;Origin_LNG;Destin_ID;Destin_NAME;Destin_LAT;Destin_LNG;Count;;;;;
54245;EL CARMEN;8.510759;-73.446775;11001;BOGOTÁ, D.C.;4.650528;-74.105972;192;;;;;
15180;CHISCAS;6.553005;-72.50014;11001;BOGOTÁ, D.C.;4.650528;-74.105972;192;;;;;
76130;CANDELARIA;3.409349;-76.347736;11001;BOGOTÁ, D.C.;4.650528;-74.105972;192;;;;;
85230;OROCUÉ;4.790173;-71.338454;50001;VILLAVICENCIO;4.122958;-73.626878;192;;;;;
41020;ALGECIRAS;2.522556;-75.315695;76001;SANTIAGO DE CALI;3.417587;-76.522332;192;;;;;
52203;GÉNOVA;1.643623;-77.01898;76001;SANTIAGO DE CALI;3.417587;-76.522332;192;;;;;
20400;LA JAGUA DE IBIRICO;9.562867;-73.335552;44001;RIOHACHA;11.529125;-72.912271;191;;;;;
47555;PLATO;9.793403;-74.783645;44430;MAICAO;11.378362;-72.241551;191;;;;;
20621;ROBLES;10.386468;-73.172691;47001;SANTA MARTA;11.225703;-74.188397;191;;;;;
76109;BUENAVENTURA;3.875474;-77.011536;8001;BARRANQUILLA;10.979459;-74.816835;191;;;;;
47001;SANTA MARTA;11.225703;-74.188397;8685;SANTO TOMÁS;10.759041;-74.755368;191;;;;;
47058;EL DIFICIL;9.847372;-74.236216;47555;PLATO;9.793403;-74.783645;191;;;;;
70702;BETULIA;9.274572;-75.242997;70001;SINCELEJO;9.300455;-75.395996;191;;;;;
85125;HATO COROZAL;6.156392;-71.764628;81001;ARAUCA;7.077995;-70.761888;191;;;;;
5001;MEDELLÍN;6.248941;-75.577056;5579;PUERTO BERRÍO;6.490067;-74.404636;191;;;;;
50711;VISTAHERMOSA;3.127717;-73.751279;5001;MEDELLÍN;6.248941;-75.577056;191;;;;;
5148;EL CARMEN DE VIBORAL;6.084972;-75.335269;5697;EL SANTUARIO;6.137116;-75.265408;191;;;;;
15377;LABRANZAGRANDE;5.56259;-72.578211;15759;SOGAMOSO;5.724862;-72.923237;191;;;;;
27372;JURADÓ;7.10604;-77.764617;27001;SAN FRANCISCO DE QUIBDO;5.692349;-76.651125;191;;;;;
5659;SAN JUAN DE URABÁ;8.759491;-76.52889;11001;BOGOTÁ, D.C.;4.650528;-74.105972;191;;;;;
70429;MAJAGUAL;8.541837;-74.628344;11001;BOGOTÁ, D.C.;4.650528;-74.105972;191;;;;;
25489;NIMAIMA;5.125571;-74.386612;11001;BOGOTÁ, D.C.;4.650528;-74.105972;191;;;;;
91001;LETICIA;-4.212801;-69.939712;11001;BOGOTÁ, D.C.;4.650528;-74.105972;191;;;;;
5045;APARTADÓ;7.882717;-76.626186;50001;VILLAVICENCIO;4.122958;-73.626878;191;;;;;
18460;MILÁN;1.290644;-75.50753;86573;PUERTO LEGUÍZAMO;-0.184973;-74.78367;191;;;;;
47245;EL BANCO;8.998318;-73.979392;44001;RIOHACHA;11.529125;-72.912271;190;;;;;
20570;PUEBLO BELLO;10.414969;-73.587006;8001;BARRANQUILLA;10.979459;-74.816835;190;;;;;
20032;ASTREA;9.496386;-73.97472;8758;SOLEDAD;10.90618;-74.793567;190;;;;;
44078;BARRANCAS;10.954561;-72.796173;44279;FONSECA;10.886644;-72.850471;190;;;;;
44378;HATONUEVO;11.067282;-72.762502;20001;VALLEDUPAR;10.461893;-73.258517;190;;;;;
47058;EL DIFICIL;9.847372;-74.236216;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;190;;;;;
23660;SAHAGÚN;8.943648;-75.44522;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;190;;;;;
5495;NECHÍ;8.088078;-74.776799;23466;MONTELÍBANO;7.977922;-75.418484;190;;;;;
5250;EL BAGRE;7.592955;-74.80471;68081;BARRANCABERMEJA;7.067976;-73.846686;190;;;;;
5667;SAN RAFAEL;6.29395;-75.02825;5579;PUERTO BERRÍO;6.490067;-74.404636;190;;;;;
5038;ANGOSTURA;6.885366;-75.334948;5088;BELLO;6.333786;-75.554448;190;;;;;
52256;EL ROSARIO;1.743205;-77.335141;66001;PEREIRA;4.807002;-75.718267;190;;;;;
5234;DABEIBA;7.000034;-76.262974;11001;BOGOTÁ, D.C.;4.650528;-74.105972;190;;;;;
68745;SIMACOTA;6.443472;-73.337409;11001;BOGOTÁ, D.C.;4.650528;-74.105972;190;;;;;
73001;IBAGUÉ;4.439631;-75.19635;50001;VILLAVICENCIO;4.122958;-73.626878;190;;;;;
99773;CUMARIBO;4.444488;-69.798543;50313;GRANADA;3.544871;-73.706271;190;;;;;
76122;CAICEDONIA;4.340622;-75.836534;76001;SANTIAGO DE CALI;3.417587;-76.522332;190;;;;;
52540;POLICARPA;1.627892;-77.460433;52683;SANDONÁ;1.285592;-77.470267;190;;;;;
18756;SOLANO;0.699161;-75.253344;18785;SOLITA;0.872398;-75.620131;190;;;;;
44855;URUMITA;10.559983;-73.013372;44874;VILLANUEVA;10.609113;-72.978728;189;;;;;
20400;LA JAGUA DE IBIRICO;9.562867;-73.335552;20621;ROBLES;10.386468;-73.172691;189;;;;;
47189;CIÉNAGA;11.007433;-74.241368;20060;BOSCONIA;9.974372;-73.888042;189;;;;;
47551;PIVIJAY;10.461344;-74.615396;20060;BOSCONIA;9.974372;-73.888042;189;;;;;
23660;SAHAGÚN;8.943648;-75.44522;70001;SINCELEJO;9.300455;-75.395996;189;;;;;
23855;VALENCIA;8.257266;-76.149909;23686;SAN PELAYO;8.956667;-75.835268;189;;;;;
13030;ALTOS DEL ROSARIO;8.792466;-74.165235;13074;BARRANCO DE LOBA;8.946019;-74.106215;189;;;;;
68444;MATANZA;7.322844;-73.016082;68307;GIRÓN;7.071761;-73.168255;189;;;;;
5001;MEDELLÍN;6.248941;-75.577056;5842;URAMITA;6.898877;-76.174689;189;;;;;
68020;ALBANIA;5.758995;-73.914063;11001;BOGOTÁ, D.C.;4.650528;-74.105972;189;;;;;
41551;PITALITO;1.853056;-76.049263;25754;SOACHA;4.576529;-74.215511;189;;;;;
18247;EL DONCELLO;1.679064;-75.282837;76001;SANTIAGO DE CALI;3.417587;-76.522332;189;;;;;
41020;ALGECIRAS;2.522556;-75.315695;41298;GARZÓN;2.195653;-75.626738;189;;;;;
18753;SAN VICENTE DEL CAGUÁN;2.113418;-74.77196;41770;SUAZA;1.976934;-75.794657;189;;;;;
23675;SAN BERNARDO DEL VIENTO;9.353878;-75.954044;8001;BARRANQUILLA;10.979459;-74.816835;188;;;;;
5313;GRANADA;6.141374;-75.187973;8758;SOLEDAD;10.90618;-74.793567;188;;;;;
70233;EL ROBLE;9.107152;-75.194046;70678;SAN BENITO ABAD;8.929924;-75.031369;188;;;;;
5665;SAN PEDRO DE URABÁ;8.278064;-76.382562;5051;ARBOLETES;8.850602;-76.426683;188;;;;;
5250;EL BAGRE;7.592955;-74.80471;5045;APARTADÓ;7.882717;-76.626186;188;;;;;
23580;PUERTO LIBERTADOR;7.889279;-75.672022;5790;TARAZÁ;7.581611;-75.399711;188;;;;;
25885;YACOPÍ;5.45954;-74.338427;25394;LA PALMA;5.358965;-74.390911;188;;;;;
81591;PUERTO RONDÓN;6.279863;-71.103069;85001;YOPAL;5.332228;-72.393994;188;;;;;
5837;TURBO;8.094097;-76.726432;66001;PEREIRA;4.807002;-75.718267;188;;;;;
5667;SAN RAFAEL;6.29395;-75.02825;11001;BOGOTÁ, D.C.;4.650528;-74.105972;188;;;;;
52079;BARBACOAS;1.673572;-78.138261;76109;BUENAVENTURA;3.875474;-77.011536;188;;;;;
18753;SAN VICENTE DEL CAGUÁN;2.113418;-74.77196;41524;PALERMO;2.887341;-75.434033;188;;;;;
41298;GARZÓN;2.195653;-75.626738;19001;POPAYÁN;2.447699;-76.624469;188;;;;;
41319;GUADALUPE;2.024752;-75.757509;18001;FLORENCIA;1.617334;-75.60689;188;;;;;
19256;EL TAMBO;2.452236;-76.810812;52001;SAN JUAN DE PASTO;1.212839;-77.278125;188;;;;;
20550;PELAYA;8.687891;-73.665913;47001;SANTA MARTA;11.225703;-74.188397;187;;;;;
13873;VILLANUEVA;10.444192;-75.275808;8001;BARRANQUILLA;10.979459;-74.816835;187;;;;;
13140;CALAMAR;10.251025;-74.91381;8433;MALAMBO;10.857597;-74.775158;187;;;;;
44090;DIBULLA;11.271254;-73.307237;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;187;;;;;
54810;TIBÚ;8.639718;-72.735919;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;187;;;;;
5790;TARAZÁ;7.581611;-75.399711;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;187;;;;;
5120;CÁCERES;7.576322;-75.350108;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;187;;;;;
70713;SAN ONOFRE;9.736821;-75.525562;70670;SAMPUÉS;9.182439;-75.37918;187;;;;;
5490;NECOCLÍ;8.426025;-76.787621;23686;SAN PELAYO;8.956667;-75.835268;187;;;;;
5045;APARTADÓ;7.882717;-76.626186;23555;PLANETA RICA;8.409121;-75.584097;187;;;;;
23580;PUERTO LIBERTADOR;7.889279;-75.672022;23079;BUENAVISTA;8.223053;-75.482986;187;;;;;
20517;PAILITAS;8.956043;-73.625399;68276;FLORIDABLANCA;7.074187;-73.097661;187;;;;;
68432;MÁLAGA;6.702178;-72.732133;68276;FLORIDABLANCA;7.074187;-73.097661;187;;;;;
81794;TAME;6.457692;-71.740613;15759;SOGAMOSO;5.724862;-72.923237;187;;;;;
41799;TELLO;3.067428;-75.139235;25754;SOACHA;4.576529;-74.215511;187;;;;;
25506;VENECIA;4.089166;-74.47772;25290;FUSAGASUGÁ;4.337748;-74.366368;187;;;;;
50606;RESTREPO;4.261279;-73.563517;50001;VILLAVICENCIO;4.122958;-73.626878;187;;;;;
41006;ACEVEDO;1.80553;-75.888435;41298;GARZÓN;2.195653;-75.626738;187;;;;;
18460;MILÁN;1.290644;-75.50753;18256;EL PAUJÍL;1.570491;-75.326746;187;;;;;
19001;POPAYÁN;2.447699;-76.624469;52001;SAN JUAN DE PASTO;1.212839;-77.278125;187;;;;;
86568;PUERTO ASÍS;0.504219;-76.497837;52356;IPIALES;0.828204;-77.646269;187;;;;;
23555;PLANETA RICA;8.409121;-75.584097;44001;RIOHACHA;11.529125;-72.912271;186;;;;;
70235;GALERAS;9.159803;-75.049336;8758;SOLEDAD;10.90618;-74.793567;186;;;;;
54810;TIBÚ;8.639718;-72.735919;8758;SOLEDAD;10.90618;-74.793567;186;;;;;
47189;CIÉNAGA;11.007433;-74.241368;47745;SITIONUEVO;10.780738;-74.723105;186;;;;;
20001;VALLEDUPAR;10.461893;-73.258517;20238;EL COPEY;10.149132;-73.96137;186;;;;;
44430;MAICAO;11.378362;-72.241551;20060;BOSCONIA;9.974372;-73.888042;186;;;;;
23466;MONTELÍBANO;7.977922;-75.418484;5837;TURBO;8.094097;-76.726432;186;;;;;
81065;ARAUQUITA;7.029314;-71.42764;68081;BARRANCABERMEJA;7.067976;-73.846686;186;;;;;
27745;SIPÍ;4.653078;-76.644239;5001;MEDELLÍN;6.248941;-75.577056;186;;;;;
95015;CALAMAR;1.958586;-72.65496;66001;PEREIRA;4.807002;-75.718267;186;;;;;
25368;JERUSALÉN;4.562438;-74.69466;11001;BOGOTÁ, D.C.;4.650528;-74.105972;186;;;;;
73520;PALOCABILDO;5.12048;-75.023343;25754;SOACHA;4.576529;-74.215511;186;;;;;
86568;PUERTO ASÍS;0.504219;-76.497837;25754;SOACHA;4.576529;-74.215511;186;;;;;
50568;PUERTO GAITÁN;4.312027;-72.082955;50006;ACACÍAS;3.991014;-73.765602;186;;;;;
18785;SOLITA;0.872398;-75.620131;18860;VALPARAÍSO;1.197615;-75.705366;186;;;;;
23807;TIERRALTA;8.172247;-76.062317;23300;COTORRA;9.03877;-75.790476;185;;;;;
54344;HACARÍ;8.321629;-73.145908;68001;BUCARAMANGA;7.115901;-73.132537;185;;;;;
81300;FORTUL;6.793989;-71.772007;68276;FLORIDABLANCA;7.074187;-73.097661;185;;;;;
5040;ANORÍ;7.078008;-75.1484;5887;YARUMAL;6.96558;-75.419598;185;;;;;
68081;BARRANCABERMEJA;7.067976;-73.846686;68689;SAN VICENTE DE CHUCURÍ;6.879813;-73.410018;185;;;;;
5051;ARBOLETES;8.850602;-76.426683;5664;SAN PEDRO DE LOS MILAGROS;6.461318;-75.560631;185;;;;;
5380;LA ESTRELLA;6.156625;-75.637943;5001;MEDELLÍN;6.248941;-75.577056;185;;;;;
76100;BOLÍVAR;4.338137;-76.184963;66001;PEREIRA;4.807002;-75.718267;185;;;;;
73200;COELLO;4.286129;-74.897896;11001;BOGOTÁ, D.C.;4.650528;-74.105972;185;;;;;
25530;PARATEBUENO;4.375026;-73.212864;50226;CUMARAL;4.268785;-73.486143;185;;;;;
50711;VISTAHERMOSA;3.127717;-73.751279;50226;CUMARAL;4.268785;-73.486143;185;;;;;
52540;POLICARPA;1.627892;-77.460433;52418;SOTOMAYOR;1.494205;-77.521088;185;;;;;
70508;OVEJAS;9.525986;-75.228808;44001;RIOHACHA;11.529125;-72.912271;184;;;;;
20032;ASTREA;9.496386;-73.97472;44001;RIOHACHA;11.529125;-72.912271;184;;;;;
23500;MOÑITOS;9.246382;-76.129681;44001;RIOHACHA;11.529125;-72.912271;184;;;;;
47268;EL RETÉN;10.611137;-74.268751;44090;DIBULLA;11.271254;-73.307237;184;;;;;
13244;EL CARMEN DE BOLÍVAR;9.718034;-75.121139;8296;GALAPA;10.905139;-74.88385;184;;;;;
47745;SITIONUEVO;10.780738;-74.723105;8520;PALMAR DE VARELA;10.740602;-74.753746;184;;;;;
20228;CURUMANÍ;9.201044;-73.541775;20045;BECERRIL;9.705162;-73.279159;184;;;;;
5665;SAN PEDRO DE URABÁ;8.278064;-76.382562;5659;SAN JUAN DE URABÁ;8.759491;-76.52889;184;;;;;
54001;CÚCUTA;7.905267;-72.505591;54405;LOS PATIOS;7.833493;-72.506037;184;;;;;
54810;TIBÚ;8.639718;-72.735919;68255;EL PLAYÓN;7.470683;-73.203124;184;;;;;
20750;SAN DIEGO;10.333693;-73.180729;68001;BUCARAMANGA;7.115901;-73.132537;184;;;;;
85001;YOPAL;5.332228;-72.393994;68001;BUCARAMANGA;7.115901;-73.132537;184;;;;;
20550;PELAYA;8.687891;-73.665913;68081;BARRANCABERMEJA;7.067976;-73.846686;184;;;;;
81794;TAME;6.457692;-71.740613;81591;PUERTO RONDÓN;6.279863;-71.103069;184;;;;;
5792;TARSO;5.864841;-75.822793;5001;MEDELLÍN;6.248941;-75.577056;184;;;;;
85279;RECETOR;5.229148;-72.760907;85001;YOPAL;5.332228;-72.393994;184;;;;;
66456;MISTRATÓ;5.297098;-75.882052;17042;ANSERMA;5.238074;-75.783997;184;;;;;
25372;JUNÍN;4.790629;-73.662871;11001;BOGOTÁ, D.C.;4.650528;-74.105972;184;;;;;
19548;PIENDAMÓ;2.638574;-76.528598;11001;BOGOTÁ, D.C.;4.650528;-74.105972;184;;;;;
25120;CABRERA;3.984828;-74.484284;25754;SOACHA;4.576529;-74.215511;184;;;;;
52835;TUMACO;1.761334;-78.781544;76834;TULUÁ;4.085358;-76.197176;184;;;;;
73616;RIOBLANCO;3.530214;-75.644684;73675;SAN ANTONIO;3.914292;-75.479651;184;;;;;
76275;FLORIDA;3.32387;-76.233984;19455;MIRANDA;3.251894;-76.22967;184;;;;;
18001;FLORENCIA;1.617334;-75.60689;41132;CAMPOALEGRE;2.68418;-75.326035;184;;;;;
52687;SAN LORENZO;1.503156;-77.215401;19001;POPAYÁN;2.447699;-76.624469;184;;;;;
20001;VALLEDUPAR;10.461893;-73.258517;44874;VILLANUEVA;10.609113;-72.978728;183;;;;;
23464;MOMIL;9.240022;-75.676673;70001;SINCELEJO;9.300455;-75.395996;183;;;;;
20001;VALLEDUPAR;10.461893;-73.258517;20175;CHIMICHAGUA;9.25775;-73.812795;183;;;;;
5736;SEGOVIA;7.07992;-74.6993;23001;MONTERÍA;8.746423;-75.876635;183;;;;;
23580;PUERTO LIBERTADOR;7.889279;-75.672022;23807;TIERRALTA;8.172247;-76.062317;183;;;;;
13683;SANTA ROSA DE LIMA;10.445473;-75.369102;13688;SANTA ROSA DEL SUR;7.963479;-74.050599;183;;;;;
20045;BECERRIL;9.705162;-73.279159;54001;CÚCUTA;7.905267;-72.505591;183;;;;;
76109;BUENAVENTURA;3.875474;-77.011536;54001;CÚCUTA;7.905267;-72.505591;183;;;;;
5347;HELICONIA;6.206033;-75.734786;5360;ITAGÜÍ;6.169702;-75.613401;183;;;;;
25320;GUADUAS;5.07249;-74.603415;25269;FACATATIVÁ;4.812242;-74.351015;183;;;;;
73168;CHAPARRAL;3.725761;-75.483582;25290;FUSAGASUGÁ;4.337748;-74.366368;183;;;;;
76364;JAMUNDÍ;3.262997;-76.540231;19698;SANTANDER DE QUILICHAO;3.011288;-76.485346;183;;;;;
47058;EL DIFICIL;9.847372;-74.236216;70001;SINCELEJO;9.300455;-75.395996;182;;;;;
5649;SAN CARLOS;6.187976;-74.993002;23001;MONTERÍA;8.746423;-75.876635;182;;;;;
68615;RIONEGRO;7.263214;-73.149044;68255;EL PLAYÓN;7.470683;-73.203124;182;;;;;
68001;BUCARAMANGA;7.115901;-73.132537;68276;FLORIDABLANCA;7.074187;-73.097661;182;;;;;
54128;CÁCHIRA;7.74186;-73.048496;68307;GIRÓN;7.071761;-73.168255;182;;;;;
5847;URRAO;6.314001;-76.13224;5380;LA ESTRELLA;6.156625;-75.637943;182;;;;;
27025;PIE DE PATO;5.516137;-76.974637;27135;MANAGRÚ;5.335387;-76.72722;182;;;;;
86320;ORITO;0.67602;-76.88021;66001;PEREIRA;4.807002;-75.718267;182;;;;;
68573;PUERTO PARRA;6.652557;-74.055849;11001;BOGOTÁ, D.C.;4.650528;-74.105972;182;;;;;
25335;GUAYABETAL;4.217069;-73.817033;11001;BOGOTÁ, D.C.;4.650528;-74.105972;182;;;;;
50001;VILLAVICENCIO;4.122958;-73.626878;25754;SOACHA;4.576529;-74.215511;182;;;;;
54810;TIBÚ;8.639718;-72.735919;50001;VILLAVICENCIO;4.122958;-73.626878;182;;;;;
68081;BARRANCABERMEJA;7.067976;-73.846686;50001;VILLAVICENCIO;4.122958;-73.626878;182;;;;;
86865;LA HORMIGA;0.423385;-76.904734;41001;NEIVA;2.935546;-75.277946;182;;;;;
86885;VILLAGARZÓN;1.030863;-76.614658;19001;POPAYÁN;2.447699;-76.624469;182;;;;;
18001;FLORENCIA;1.617334;-75.60689;41306;GIGANTE;2.387831;-75.545729;182;;;;;
44078;BARRANCAS;10.954561;-72.796173;44378;HATONUEVO;11.067282;-72.762502;181;;;;;
8549;PIOJÓ;10.749604;-75.107549;8638;SABANALARGA;10.633833;-74.920625;181;;;;;
47551;PIVIJAY;10.461344;-74.615396;8638;SABANALARGA;10.633833;-74.920625;181;;;;;
20550;PELAYA;8.687891;-73.665913;20750;SAN DIEGO;10.333693;-73.180729;181;;;;;
13894;ZAMBRANO;9.748568;-74.81496;70215;COROZAL;9.320684;-75.292023;181;;;;;
5147;CAREPA;7.755117;-76.654051;5659;SAN JUAN DE URABÁ;8.759491;-76.52889;181;;;;;
5138;CAÑASGORDAS;6.749876;-76.024566;5045;APARTADÓ;7.882717;-76.626186;181;;;;;
54810;TIBÚ;8.639718;-72.735919;54172;CHINÁCOTA;7.602563;-72.60245;181;;;;;
81001;ARAUCA;7.077995;-70.761888;68276;FLORIDABLANCA;7.074187;-73.097661;181;;;;;
5541;PEÑOL;6.221683;-75.212372;5088;BELLO;6.333786;-75.554448;181;;;;;
54810;TIBÚ;8.639718;-72.735919;5001;MEDELLÍN;6.248941;-75.577056;181;;;;;
5001;MEDELLÍN;6.248941;-75.577056;5313;GRANADA;6.141374;-75.187973;181;;;;;
5649;SAN CARLOS;6.187976;-74.993002;5697;EL SANTUARIO;6.137116;-75.265408;181;;;;;
68250;EL PEÑÓN;6.056902;-73.814185;68861;VÉLEZ;6.007581;-73.67452;181;;;;;
27580;SANTA RITA;5.185467;-76.472338;27787;TADÓ;5.265426;-76.554776;181;;;;;
20400;LA JAGUA DE IBIRICO;9.562867;-73.335552;25175;CHÍA;4.865498;-74.049576;181;;;;;
23570;PUEBLO NUEVO;8.502656;-75.508178;11001;BOGOTÁ, D.C.;4.650528;-74.105972;181;;;;;
73443;SAN SEBASTIÁN DE MARIQUITA;5.20017;-74.889335;73001;IBAGUÉ;4.439631;-75.19635;181;;;;;
13654;SAN JACINTO;9.830658;-75.121745;44001;RIOHACHA;11.529125;-72.912271;180;;;;;
47545;PIJIÑO;9.331691;-74.457691;47001;SANTA MARTA;11.225703;-74.188397;180;;;;;
47189;CIÉNAGA;11.007433;-74.241368;47570;PUEBLOVIEJO;10.99485;-74.281975;180;;;;;
47745;SITIONUEVO;10.780738;-74.723105;20001;VALLEDUPAR;10.461893;-73.258517;180;;;;;
20400;LA JAGUA DE IBIRICO;9.562867;-73.335552;20178;CHIRIGUANÁ;9.361379;-73.600913;180;;;;;
70001;SINCELEJO;9.300455;-75.395996;23001;MONTERÍA;8.746423;-75.876635;180;;;;;
23678;SAN CARLOS;8.799219;-75.699029;23001;MONTERÍA;8.746423;-75.876635;180;;;;;
27006;ACANDÍ;8.51095;-77.278618;23001;MONTERÍA;8.746423;-75.876635;180;;;;;
47001;SANTA MARTA;11.225703;-74.188397;20011;AGUACHICA;8.310121;-73.6013;180;;;;;
5665;SAN PEDRO DE URABÁ;8.278064;-76.382562;23466;MONTELÍBANO;7.977922;-75.418484;180;;;;;
73408;LÉRIDA;4.861052;-74.911602;73411;LÍBANO;4.92332;-75.06299;180;;;;;
15135;CAMPOHERMOSO;5.03063;-73.103518;11001;BOGOTÁ, D.C.;4.650528;-74.105972;180;;;;;
73200;COELLO;4.286129;-74.897896;73001;IBAGUÉ;4.439631;-75.19635;180;;;;;
11001;BOGOTÁ, D.C.;4.650528;-74.105972;41001;NEIVA;2.935546;-75.277946;180;;;;;
52233;CUMBITARA;1.647672;-77.578431;52079;BARBACOAS;1.673572;-78.138261;180;;;;;
52687;SAN LORENZO;1.503156;-77.215401;52786;TAMINANGO;1.570128;-77.280728;180;;;;;
52258;EL TABLÓN DE GÓMEZ;1.427293;-77.097346;52019;SAN JOSÉ;1.473941;-77.08126;180;;;;;
44420;LA JAGUA DEL PILAR;10.510751;-73.071595;44855;URUMITA;10.559983;-73.013372;179;;;;;
13744;SIMITÍ;7.95522;-73.946366;20295;GAMARRA;8.32152;-73.743041;179;;;;;
68669;SAN ANDRÉS;6.812514;-72.848835;68001;BUCARAMANGA;7.115901;-73.132537;179;;;;;
5480;MUTATÁ;7.243963;-76.436705;5284;FRONTINO;6.775585;-76.131223;179;;;;;
5847;URRAO;6.314001;-76.13224;66170;DOSQUEBRADAS;4.826246;-75.680286;179;;;;;
20295;GAMARRA;8.32152;-73.743041;11001;BOGOTÁ, D.C.;4.650528;-74.105972;179;;;;;
5088;BELLO;6.333786;-75.554448;11001;BOGOTÁ, D.C.;4.650528;-74.105972;179;;;;;
63548;PIJAO;4.334497;-75.703199;11001;BOGOTÁ, D.C.;4.650528;-74.105972;179;;;;;
73678;SAN LUIS;4.133014;-75.095284;25754;SOACHA;4.576529;-74.215511;179;;;;;
17042;ANSERMA;5.238074;-75.783997;63001;ARMENIA;4.538105;-75.680004;179;;;;;
76122;CAICEDONIA;4.340622;-75.836534;63001;ARMENIA;4.538105;-75.680004;179;;;;;
85263;PORE;5.726766;-71.992393;50001;VILLAVICENCIO;4.122958;-73.626878;179;;;;;
73616;RIOBLANCO;3.530214;-75.644684;73067;ATACO;3.591165;-75.382454;179;;;;;
27450;ANDAGOYA;5.096609;-76.69553;76001;SANTIAGO DE CALI;3.417587;-76.522332;179;;;;;
86571;PUERTO GUZMÁN;0.963536;-76.408022;19533;PIAMONTE;1.115677;-76.326721;179;;;;;
47570;PUEBLOVIEJO;10.99485;-74.281975;44090;DIBULLA;11.271254;-73.307237;178;;;;;
44098;DISTRACCIÓN;10.89657;-72.886397;44279;FONSECA;10.886644;-72.850471;178;;;;;
13657;SAN JUAN NEPOMUCENO;9.951381;-75.083666;8433;MALAMBO;10.857597;-74.775158;178;;;;;
13873;VILLANUEVA;10.444192;-75.275808;13683;SANTA ROSA DE LIMA;10.445473;-75.369102;178;;;;;
70235;GALERAS;9.159803;-75.049336;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;178;;;;;
70110;BUENAVISTA;9.319656;-74.973528;70001;SINCELEJO;9.300455;-75.395996;178;;;;;
70508;OVEJAS;9.525986;-75.228808;23001;MONTERÍA;8.746423;-75.876635;178;;;;;
5842;URAMITA;6.898877;-76.174689;5172;CHIGORODÓ;7.666156;-76.681565;178;;;;;
25095;BITUIMA;4.872036;-74.539697;11001;BOGOTÁ, D.C.;4.650528;-74.105972;178;;;;;
73854;VALLE DE SAN JUAN;4.197485;-75.11559;11001;BOGOTÁ, D.C.;4.650528;-74.105972;178;;;;;
5001;MEDELLÍN;6.248941;-75.577056;25754;SOACHA;4.576529;-74.215511;178;;;;;
76126;DARIÉN;3.935224;-76.484223;76111;GUADALAJARA DE BUGA;3.901401;-76.298934;178;;;;;
86320;ORITO;0.67602;-76.88021;19532;EL BORDO;2.113081;-76.985682;178;;;;;
52540;POLICARPA;1.627892;-77.460433;52256;EL ROSARIO;1.743205;-77.335141;178;;;;;
52540;POLICARPA;1.627892;-77.460433;52254;EL PEÑOL;1.453634;-77.439836;178;;;;;
76001;SANTIAGO DE CALI;3.417587;-76.522332;8001;BARRANQUILLA;10.979459;-74.816835;177;;;;;
47551;PIVIJAY;10.461344;-74.615396;8560;PONEDERA;10.641918;-74.749396;177;;;;;
13647;SAN ESTANISLAO DE KOSTKA;10.3988;-75.15279;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;177;;;;;
20400;LA JAGUA DE IBIRICO;9.562867;-73.335552;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;177;;;;;
5045;APARTADÓ;7.882717;-76.626186;23419;LOS CÓRDOBAS;8.895109;-76.35471;177;;;;;
5490;NECOCLÍ;8.426025;-76.787621;23555;PLANETA RICA;8.409121;-75.584097;177;;;;;
13001;CARTAGENA DE INDIAS;10.398816;-75.501229;20011;AGUACHICA;8.310121;-73.6013;177;;;;;
8001;BARRANQUILLA;10.979459;-74.816835;68001;BUCARAMANGA;7.115901;-73.132537;177;;;;;
13458;MONTECRISTO;8.29332;-74.475802;5001;MEDELLÍN;6.248941;-75.577056;177;;;;;
5055;ARGELIA;5.731561;-75.142716;5607;RETIRO;6.063243;-75.502011;177;;;;;
23686;SAN PELAYO;8.956667;-75.835268;11001;BOGOTÁ, D.C.;4.650528;-74.105972;177;;;;;
54344;HACARÍ;8.321629;-73.145908;11001;BOGOTÁ, D.C.;4.650528;-74.105972;177;;;;;
15332;GÜICÁN;6.46293;-72.41206;11001;BOGOTÁ, D.C.;4.650528;-74.105972;177;;;;;
94001;INÍRIDA;3.864699;-67.917963;11001;BOGOTÁ, D.C.;4.650528;-74.105972;177;;;;;
52390;LA TOLA;2.399225;-78.190213;11001;BOGOTÁ, D.C.;4.650528;-74.105972;177;;;;;
50350;LA MACARENA;2.183629;-73.786466;25754;SOACHA;4.576529;-74.215511;177;;;;;
63302;GÉNOVA;4.207746;-75.789556;63470;MONTENEGRO;4.56297;-75.750809;177;;;;;
73555;PLANADAS;3.197021;-75.643784;63001;ARMENIA;4.538105;-75.680004;177;;;;;
50287;FUENTE DE ORO;3.462211;-73.619554;50313;GRANADA;3.544871;-73.706271;177;;;;;
52540;POLICARPA;1.627892;-77.460433;76364;JAMUNDÍ;3.262997;-76.540231;177;;;;;
